P_15                  	057	0.6667
P_20                  	057	0.6500
P_30                  	057	0.6333
P_100                 	057	0.3700
P_200                 	057	0.2050
P_500                 	057	0.0820
P_1000                	057	0.0410
relstring             	057	'1--111-111'
recall_5              	057	0.0732
recall_10             	057	0.1707
recall_15             	057	0.2439
recall_20             	057	0.3171
recall_30             	057	0.4634
recall_100            	057	0.9024
recall_200            	057	1.0000
recall_500            	057	1.0000
recall_1000           	057	1.0000
infAP                 	057	0.5532
Rprec_mult_0.20       	057	0.6667
Rprec_mult_0.40       	057	0.6471
Rprec_mult_0.60       	057	0.6400
Rprec_mult_0.80       	057	0.6061
Rprec_mult_1.00       	057	0.5610
Rprec_mult_1.20       	057	0.5400
Rprec_mult_1.40       	057	0.5172
Rprec_mult_1.60       	057	0.4545
Rprec_mult_1.80       	057	0.4189
Rprec_mult_2.00       	057	0.3902
utility               	057	-75.0000
11pt_avg              	057	0.5816
binG                  	057	0.2915
G                     	057	0.2915
ndcg                  	057	0.8415
ndcg_rel              	057	0.6854
Rndcg                 	057	0.7134
ndcg_cut_5            	057	0.6164
ndcg_cut_10           	057	0.6777
ndcg_cut_15           	057	0.6589
ndcg_cut_20           	057	0.6496
ndcg_cut_30           	057	0.6370
ndcg_cut_100          	057	0.7907
ndcg_cut_200          	057	0.8415
ndcg_cut_500          	057	0.8415
ndcg_cut_1000         	057	0.8415
map_cut_5             	057	0.0512
map_cut_10            	057	0.1161
map_cut_15            	057	0.1655
map_cut_20            	057	0.2152
map_cut_30            	057	0.3074
map_cut_100           	057	0.5225
map_cut_200           	057	0.5532
map_cut_500           	057	0.5532
map_cut_1000          	057	0.5532
relative_P_5          	057	0.6000
relative_P_10         	057	0.7000
relative_P_15         	057	0.6667
relative_P_20         	057	0.6500
relative_P_30         	057	0.6333
relative_P_100        	057	0.9024
relative_P_200        	057	1.0000
relative_P_500        	057	1.0000
relative_P_1000       	057	1.0000
success_1             	057	1.0000
success_5             	057	1.0000
success_10            	057	1.0000
set_P                 	057	0.2611
set_relative_P        	057	1.0000
set_recall            	057	1.0000
set_map               	057	0.2611
set_F                 	057	0.4141
num_nonrel_judged_ret 	057	0
num_ret               	058	1000
num_rel               	058	99
num_rel_ret           	058	94
map                   	058	0.7260
Rprec                 	058	0.6667
bpref                 	058	0.9495
recip_rank            	058	1.0000
iprec_at_recall_0.00  	058	1.0000
iprec_at_recall_0.10  	058	1.0000
iprec_at_recall_0.20  	058	0.9643
iprec_at_recall_0.30  	058	0.9444
iprec_at_recall_0.40  	058	0.9130
iprec_at_recall_0.50  	058	0.7571
iprec_at_recall_0.60  	058	0.6977
iprec_at_recall_0.70  	058	0.6481
iprec_at_recall_0.80  	058	0.5161
iprec_at_recall_0.90  	058	0.4054
iprec_at_recall_1.00  	058	0.0000
P_5                   	058	1.0000
P_10                  	058	1.0000
P_15                  	058	0.9333
P_20                  	058	0.9500
P_30                  	058	0.9333
P_100                 	058	0.6700
P_200                 	058	0.4300
P_500                 	058	0.1840
P_1000                	058	0.0940
relstring             	058	'1111111111'
recall_5              	058	0.0505
recall_10             	058	0.1010
recall_15             	058	0.1414
